clade	position	GC_mean	GC_se
mammal	three-prime-30kb-8200bp	0.48360599279843886	0.012201281225591255
mammal	three-prime-30kb-8300bp	0.4834203837767486	0.01201983956591037
mammal	three-prime-30kb-8400bp	0.4839518123891272	0.011946837312295112
mammal	three-prime-30kb-8500bp	0.4828541927094745	0.011986292742424045
mammal	three-prime-30kb-8600bp	0.48357028853764034	0.011962542168584656
mammal	three-prime-30kb-8700bp	0.483644750365051	0.012068315411218798
mammal	three-prime-30kb-8800bp	0.48291842572002963	0.011818484233361069
mammal	three-prime-30kb-8900bp	0.48322929949055293	0.011490668420210827
mammal	three-prime-30kb-9000bp	0.4831734952489457	0.011372524204592595
mammal	three-prime-30kb-9100bp	0.48331014829159685	0.012027089485536487
mammal	three-prime-30kb-9200bp	0.48332583376720206	0.011839237157829002
mammal	three-prime-30kb-9300bp	0.4834190378396078	0.01165933809511422
mammal	three-prime-30kb-9400bp	0.48297795838041635	0.01147567194762271
mammal	three-prime-30kb-9500bp	0.4836421679744414	0.011621129228009845
mammal	three-prime-30kb-9600bp	0.48363269825866345	0.011723839340287947
mammal	three-prime-30kb-9700bp	0.48291569697993675	0.011566215644233643
mammal	three-prime-30kb-9800bp	0.4825742520100377	0.011327140678429505
mammal	three-prime-30kb-9900bp	0.48249708244765394	0.01159489354281827
mammal	three-prime-30kb-10000bp	0.4826860737859243	0.011834875879894216
mammal	three-prime-30kb-10100bp	0.48224296680764434	0.012127004721072981
mammal	three-prime-30kb-10200bp	0.48246728116177495	0.012146233060052209
mammal	three-prime-30kb-10300bp	0.48229952893915135	0.012184623756123896
mammal	three-prime-30kb-10400bp	0.4818298390814426	0.01223779447677478
mammal	three-prime-30kb-10500bp	0.48288992295490857	0.012159221307750422
mammal	three-prime-30kb-10600bp	0.48231630560457706	0.012095713184557228
mammal	three-prime-30kb-10700bp	0.4823358570900206	0.012215621159752272
mammal	three-prime-30kb-10800bp	0.48207429569563115	0.012359264825262907
mammal	three-prime-30kb-10900bp	0.482251148704283	0.012139107672571162
mammal	three-prime-30kb-11000bp	0.4827741125367804	0.01198997537216532
mammal	three-prime-30kb-11100bp	0.48247505206068786	0.012090338666723611
mammal	three-prime-30kb-11200bp	0.4825602378686168	0.01192593924359966
mammal	three-prime-30kb-11300bp	0.4824159068428828	0.011892597568140905
mammal	three-prime-30kb-11400bp	0.4819586308912504	0.011813618510005572
mammal	three-prime-30kb-11500bp	0.48211015061452345	0.01186495333211835
mammal	three-prime-30kb-11600bp	0.48166175533533795	0.012071000036687849
mammal	three-prime-30kb-11700bp	0.4812937305931541	0.012008467951673596
mammal	three-prime-30kb-11800bp	0.4822890541436189	0.011874821617725987
mammal	three-prime-30kb-11900bp	0.48183059651747007	0.01199285436281328
mammal	three-prime-30kb-12000bp	0.4818203425141191	0.01191532728791446
mammal	three-prime-30kb-12100bp	0.4808864309315032	0.012127560954605652
mammal	three-prime-30kb-12200bp	0.4809423948800027	0.012004648851604781
mammal	three-prime-30kb-12300bp	0.48125887047546734	0.01184661290721422
mammal	three-prime-30kb-12400bp	0.4810041547689124	0.012125073183202975
mammal	three-prime-30kb-12500bp	0.4813857578505788	0.011616684702078736
mammal	three-prime-30kb-12600bp	0.48140477651711344	0.011561457239378866
mammal	three-prime-30kb-12700bp	0.48102689295987633	0.012068851218285338
mammal	three-prime-30kb-12800bp	0.4811440266261555	0.01172809088106551
mammal	three-prime-30kb-12900bp	0.480988378431283	0.01194419068527559
mammal	three-prime-30kb-13000bp	0.4813324581034736	0.011526344267273898
mammal	three-prime-30kb-13100bp	0.48094478442256267	0.011801363183048032
mammal	three-prime-30kb-13200bp	0.48101704397835293	0.011963372668431884
mammal	three-prime-30kb-13300bp	0.4807174224532908	0.011915552842980414
mammal	three-prime-30kb-13400bp	0.4807542446723559	0.011902789429605607
mammal	three-prime-30kb-13500bp	0.4807511966776087	0.01172408658472998
mammal	three-prime-30kb-13600bp	0.4803020952347341	0.011974005105094573
mammal	three-prime-30kb-13700bp	0.48126226927833826	0.011712004805466905
mammal	three-prime-30kb-13800bp	0.4803522148356604	0.01162814287072962
mammal	three-prime-30kb-13900bp	0.48038540000849334	0.011929733862277532
mammal	three-prime-30kb-14000bp	0.48033382223633725	0.011862906686189924
mammal	three-prime-30kb-14100bp	0.4801754742192332	0.011926843775113879
mammal	three-prime-30kb-14200bp	0.4807176952945652	0.011952050472299162
mammal	three-prime-30kb-14300bp	0.48079473182951915	0.012063967676586297
mammal	three-prime-30kb-14400bp	0.4797750695677789	0.011838095307937491
mammal	three-prime-30kb-14500bp	0.4803695362688354	0.011957323446328546
mammal	three-prime-30kb-14600bp	0.4802426163897989	0.011929620975118953
mammal	three-prime-30kb-14700bp	0.47922391191760055	0.011875557706016743
mammal	three-prime-30kb-14800bp	0.48028228175222604	0.01200462388028292
mammal	three-prime-30kb-14900bp	0.479636139612078	0.011707962873226329
mammal	three-prime-30kb-15000bp	0.4799099615435138	0.011904129598516734
mammal	three-prime-30kb-15100bp	0.48053227110444796	0.011841573008517564
mammal	three-prime-30kb-15200bp	0.4807015035003004	0.011905664540772628
mammal	three-prime-30kb-15300bp	0.48026249291066564	0.012160954093291047
mammal	three-prime-30kb-15400bp	0.4803748797424204	0.011923511566102225
mammal	three-prime-30kb-15500bp	0.48073665141837096	0.011922837493375001
mammal	three-prime-30kb-15600bp	0.48077914960419765	0.0120461474384253
mammal	three-prime-30kb-15700bp	0.48111524234433695	0.01197092744133648
mammal	three-prime-30kb-15800bp	0.47999493072844945	0.01191488350697133
mammal	three-prime-30kb-15900bp	0.4800951908148865	0.01182248472512886
mammal	three-prime-30kb-16000bp	0.48067074832547213	0.011894059788888732
mammal	three-prime-30kb-16100bp	0.4801885742423808	0.011855501914454402
mammal	three-prime-30kb-16200bp	0.48027316970109935	0.012081304680798927
mammal	three-prime-30kb-16300bp	0.48007545327860834	0.012232930961132937
mammal	three-prime-30kb-16400bp	0.4796732410198177	0.011908206837507724
mammal	three-prime-30kb-16500bp	0.4802885537889792	0.011836496720108553
mammal	three-prime-30kb-16600bp	0.4800998695294345	0.01232964605924918
mammal	three-prime-30kb-16700bp	0.4799152271897534	0.012277814655481582
mammal	three-prime-30kb-16800bp	0.47999603530542573	0.012261559707139819
mammal	three-prime-30kb-16900bp	0.47998083791231055	0.012354229301694343
mammal	three-prime-30kb-17000bp	0.4800252636137995	0.012491604819464217
mammal	three-prime-30kb-17100bp	0.4796244415510087	0.012042737729559131
mammal	three-prime-30kb-17200bp	0.4793154931108208	0.01222236737064458
mammal	three-prime-30kb-17300bp	0.47894006894594876	0.012316220022547907
mammal	three-prime-30kb-17400bp	0.4793655957871344	0.011888332373523946
mammal	three-prime-30kb-17500bp	0.47939733499062054	0.012408587558165889
mammal	three-prime-30kb-17600bp	0.4799906203198684	0.012344162384239504
mammal	three-prime-30kb-17700bp	0.4799569025100544	0.012177552431978059
mammal	three-prime-30kb-17800bp	0.47943334909825874	0.012272535779255201
mammal	three-prime-30kb-17900bp	0.47937174386022785	0.012108445362071361
mammal	three-prime-30kb-18000bp	0.47903752054035204	0.01222573226563969
mammal	three-prime-30kb-18100bp	0.47966623858156243	0.012332251337633852
mammal	three-prime-30kb-18200bp	0.4789981814478769	0.012272364937113601
mammal	three-prime-30kb-18300bp	0.47932588442761204	0.01202274588331201
mammal	three-prime-30kb-18400bp	0.4793574963291578	0.012239811975448926
mammal	three-prime-30kb-18500bp	0.4793804543972498	0.012004999220227372
mammal	three-prime-30kb-18600bp	0.4788572439973329	0.011934781248834648
mammal	three-prime-30kb-18700bp	0.4790418662346717	0.01196937093767145
mammal	three-prime-30kb-18800bp	0.47937528627938497	0.012080701571954976
mammal	three-prime-30kb-18900bp	0.47868859736018565	0.01211455511798661
mammal	three-prime-30kb-19000bp	0.47921137085691856	0.012375288887183299
mammal	three-prime-30kb-19100bp	0.47898964372347336	0.011623281849910008
mammal	three-prime-30kb-19200bp	0.47889628357397923	0.011690994972489738
mammal	three-prime-30kb-19300bp	0.4776701098325305	0.012019744612224015
mammal	three-prime-30kb-19400bp	0.47915412285495307	0.011989867577743604
mammal	three-prime-30kb-19500bp	0.4786746623569598	0.011814493983819738
mammal	three-prime-30kb-19600bp	0.4782523183130476	0.011732874340891208
mammal	three-prime-30kb-19700bp	0.47884836437374767	0.012167459095171036
mammal	three-prime-30kb-19800bp	0.47877156095096624	0.011884292453266377
mammal	three-prime-30kb-19900bp	0.47820313494568534	0.012213427995735358
mammal	three-prime-30kb-20000bp	0.47844554215900276	0.01214936299036747
mammal	three-prime-30kb-20100bp	0.47814040367105864	0.012460959274475299
mammal	three-prime-30kb-20200bp	0.47848430815006415	0.012387627323790324
mammal	three-prime-30kb-20300bp	0.47850960276377946	0.012444755132603437
mammal	three-prime-30kb-20400bp	0.47809032983820254	0.012600765562427254
mammal	three-prime-30kb-20500bp	0.4781993967685821	0.012564717461299947
mammal	three-prime-30kb-20600bp	0.47805346040227303	0.01211800917754664
mammal	three-prime-30kb-20700bp	0.47780829057224816	0.011934352442696786
mammal	three-prime-30kb-20800bp	0.4779400263015375	0.011756881025892237
mammal	three-prime-30kb-20900bp	0.4781088271217871	0.011877449348711546
mammal	three-prime-30kb-21000bp	0.47794035751726816	0.01203163977809869
mammal	three-prime-30kb-21100bp	0.4780393911287747	0.012127317979712518
mammal	three-prime-30kb-21200bp	0.4779919572194993	0.012249996945918495
mammal	three-prime-30kb-21300bp	0.4775249859326138	0.01247709843595428
mammal	three-prime-30kb-21400bp	0.4774205743123367	0.012185100978376256
mammal	three-prime-30kb-21500bp	0.47755797852148574	0.011890726170307134
mammal	three-prime-30kb-21600bp	0.47730835834533003	0.011985026276382649
mammal	three-prime-30kb-21700bp	0.47699449719228365	0.012090051671238578
mammal	three-prime-30kb-21800bp	0.47760584657493377	0.011935188401123883
mammal	three-prime-30kb-21900bp	0.47737497893473113	0.012172108662745172
mammal	three-prime-30kb-22000bp	0.4771939631019788	0.011984482621382086
mammal	three-prime-30kb-22100bp	0.47703450180008405	0.012085459430002624
mammal	three-prime-30kb-22200bp	0.47689249705882963	0.011967291330239131
mammal	three-prime-30kb-22300bp	0.47718280471921176	0.012175280052841476
mammal	three-prime-30kb-22400bp	0.4773771045053154	0.011725156834943939
mammal	three-prime-30kb-22500bp	0.47768945084191766	0.011927001970443952
mammal	three-prime-30kb-22600bp	0.4770410387642734	0.011924723225747206
mammal	three-prime-30kb-22700bp	0.47696562642045526	0.012047316008176984
mammal	three-prime-30kb-22800bp	0.47694547108673957	0.012265182294703537
mammal	three-prime-30kb-22900bp	0.4770117572867861	0.011908348320781404
mammal	three-prime-30kb-23000bp	0.4771876776096598	0.011973182166686058
mammal	three-prime-30kb-23100bp	0.47695838532240975	0.011827423427810737
mammal	three-prime-30kb-23200bp	0.47707636053325897	0.012029194464528542
mammal	three-prime-30kb-23300bp	0.4759280452210041	0.012258533524904183
mammal	three-prime-30kb-23400bp	0.47645296525961467	0.012215022852645595
mammal	three-prime-30kb-23500bp	0.47695231286774825	0.012029826459020902
mammal	three-prime-30kb-23600bp	0.47718718653138836	0.012185576695564974
mammal	three-prime-30kb-23700bp	0.47697700354717343	0.012171743734878603
mammal	three-prime-30kb-23800bp	0.47668389136329986	0.012406522729274557
mammal	three-prime-30kb-23900bp	0.4764306257556588	0.012444192597587934
mammal	three-prime-30kb-24000bp	0.47657683044102006	0.012601287606469155
mammal	three-prime-30kb-24100bp	0.4761803518216441	0.012456271819943202
mammal	three-prime-30kb-24200bp	0.47603762515366854	0.012551790837228712
mammal	three-prime-30kb-24300bp	0.4761995742165469	0.012441077812340653
mammal	three-prime-30kb-24400bp	0.4761079118434721	0.012263252579511462
mammal	three-prime-30kb-24500bp	0.47590563805658936	0.012154865291321638
mammal	three-prime-30kb-24600bp	0.4765557787752901	0.012065290152721246
mammal	three-prime-30kb-24700bp	0.4765336959065784	0.011873572723652632
mammal	three-prime-30kb-24800bp	0.4764982282305037	0.011966048745411503
mammal	three-prime-30kb-24900bp	0.47680452648648564	0.012113150127701115
mammal	three-prime-30kb-25000bp	0.4768919926851435	0.011790291879883941
mammal	three-prime-30kb-25100bp	0.4759766761069688	0.0119519626618759
mammal	three-prime-30kb-25200bp	0.4757296328754276	0.012132294643801828
mammal	three-prime-30kb-25300bp	0.4763731761870338	0.011838776737452818
mammal	three-prime-30kb-25400bp	0.4757079414694045	0.012114750738803085
mammal	three-prime-30kb-25500bp	0.4762389751389705	0.011994867916317598
mammal	three-prime-30kb-25600bp	0.476176405647902	0.012005033753218625
mammal	three-prime-30kb-25700bp	0.4759446222971214	0.011933537117863243
mammal	three-prime-30kb-25800bp	0.47668735753777625	0.012127509096774418
mammal	three-prime-30kb-25900bp	0.4760674801222903	0.012165572744527073
mammal	three-prime-30kb-26000bp	0.47640673518727394	0.012128967071734432
mammal	three-prime-30kb-26100bp	0.47607212021862705	0.011793922706269928
mammal	three-prime-30kb-26200bp	0.476036258782077	0.012131575677634638
mammal	three-prime-30kb-26300bp	0.47589612557137495	0.012160951577785854
mammal	three-prime-30kb-26400bp	0.4760550945838382	0.011733402745365953
mammal	three-prime-30kb-26500bp	0.4764473880277466	0.011711838282721557
mammal	three-prime-30kb-26600bp	0.47562806579043426	0.011853684473208732
mammal	three-prime-30kb-26700bp	0.4759030918377102	0.011933141862759108
mammal	three-prime-30kb-26800bp	0.47584259224693903	0.012024908131537794
mammal	three-prime-30kb-26900bp	0.476131699314605	0.012381034398660408
mammal	three-prime-30kb-27000bp	0.47608310013619026	0.011892136360116212
mammal	three-prime-30kb-27100bp	0.47654953308164705	0.012185417570395913
mammal	three-prime-30kb-27200bp	0.4757120007300094	0.012451481813287351
mammal	three-prime-30kb-27300bp	0.4761071223461107	0.012348788026151995
mammal	three-prime-30kb-27400bp	0.4759660413296595	0.01243170034975674
mammal	three-prime-30kb-27500bp	0.47554351641424913	0.01224946886405929
mammal	three-prime-30kb-27600bp	0.4748875435482902	0.011920015487603929
mammal	three-prime-30kb-27700bp	0.47514552899074414	0.012221581118889826
mammal	three-prime-30kb-27800bp	0.47530063019621815	0.012136288443287851
mammal	three-prime-30kb-27900bp	0.47577722953002854	0.012109488672357603
mammal	three-prime-30kb-28000bp	0.47550922339748153	0.011965604004627046
mammal	three-prime-30kb-28100bp	0.4748854980186576	0.011628392715024019
mammal	three-prime-30kb-28200bp	0.4748191851854571	0.012033526377449144
mammal	three-prime-30kb-28300bp	0.4752631094815575	0.012222628163902531
mammal	three-prime-30kb-28400bp	0.47487173486737394	0.012262167747291176
mammal	three-prime-30kb-28500bp	0.47550827515784433	0.012051606794931034
mammal	three-prime-30kb-28600bp	0.47451251693718427	0.011908593620943425
mammal	three-prime-30kb-28700bp	0.47521416102476394	0.012143961804314487
mammal	three-prime-30kb-28800bp	0.4753329623649269	0.01209678714434344
mammal	three-prime-30kb-28900bp	0.4747998910246036	0.012105746701680409
mammal	three-prime-30kb-29000bp	0.4752517771413486	0.011931829250387967
mammal	three-prime-30kb-29100bp	0.47487740981807347	0.01169479864969367
mammal	three-prime-30kb-29200bp	0.4751907001244162	0.011957571318029136
mammal	three-prime-30kb-29300bp	0.4754082077805905	0.012002734721850442
mammal	three-prime-30kb-29400bp	0.47512277530497715	0.012137456129182602
mammal	three-prime-30kb-29500bp	0.4747204140976691	0.012183601158403003
mammal	three-prime-30kb-29600bp	0.4753570900110379	0.012193162569716443
mammal	three-prime-30kb-29700bp	0.4746415976193534	0.011990442309670555
mammal	three-prime-30kb-29800bp	0.4756587044485223	0.01194513227743743
mammal	three-prime-30kb-29900bp	0.47489658390905143	0.011912839511344232
mammal	three-prime-30kb-30000bp	0.47519421337957124	0.012264972756574217
mammal	five-prime-100bp	0.6530947633405677	0.013417562050849033
mammal	five-prime-200bp	0.6117956434933846	0.014662799970268222
mammal	five-prime-300bp	0.5729209483274786	0.013387359838483095
mammal	five-prime-400bp	0.5477206041990755	0.012453697456121874
mammal	five-prime-500bp	0.5291659207384389	0.011906294795680178
mammal	five-prime-600bp	0.5149469818981727	0.011717392340292534
mammal	five-prime-700bp	0.503276832342372	0.011802192893769088
mammal	five-prime-800bp	0.4942000647853716	0.012195113963224037
mammal	five-prime-900bp	0.48743005950194984	0.012683805765010174
mammal	five-prime-1000bp	0.4821030703430025	0.012764346349123884
mammal	five-prime-1100bp	0.4769429947628769	0.012848722551696695
mammal	five-prime-1200bp	0.4740450358875009	0.013465505884595799
mammal	five-prime-1300bp	0.4716645043355746	0.013508943705535412
mammal	five-prime-1400bp	0.4698437479365558	0.013677505455287361
mammal	five-prime-1500bp	0.46853209436790444	0.013801772776748367
mammal	five-prime-1600bp	0.46614918708774256	0.0136795867705102
mammal	five-prime-1700bp	0.46542505268235274	0.014058662852602799
mammal	five-prime-1800bp	0.46485281282815855	0.01441246338842872
mammal	five-prime-1900bp	0.4651975349436835	0.013784254446403637
mammal	five-prime-2000bp	0.46447857953801264	0.01380901830704486
mammal	three-prime-100bp	0.4747540605744487	0.01809752546064541
mammal	three-prime-200bp	0.4823596989824617	0.014997406843836844
mammal	three-prime-300bp	0.48130731323345743	0.01367385552883673
mammal	three-prime-400bp	0.4826179814450518	0.012827332816086051
mammal	three-prime-500bp	0.48303785948419264	0.012533283611838517
